,date,tweet,user_id,username
58,31-12-2019 17:28,"Merrill Lynch issued 11 Top Stock Picks for 2020 (looks like only 3 names are repeats from the 2019 list): 

$DIS $KMX $TSN $XOM $C $XRAY $RTN $INTC $WRK $KIM $AEP
 https://247wallst.com/investing/2019/12/31/merrill-lynch-issues-11-top-stock-picks-for-2020/ … pic.twitter.com/o4lRWHk3kJ",17945997,jonogg
59,31-12-2019 17:23,"$MIK you see the power of short squeezes. $GME 104% of the outstanding shares short, yes more shares short than what exists. Huge squeeze coming 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA $PEP",32171776,InvincibleBull
60,31-12-2019 17:21,Highest scoring stories for #SP500 under one watchlist $AAPL $WFC $XOM  http://www.cityfalcon.com/watchlists?name=S%26P%20500%20Tracker&utm_campaign=T_AT … pic.twitter.com/szBkuLYPEQ,3170121190,PortfolioBuzz
61,31-12-2019 16:59,"$CRON up 10% - $TLRY up 7% $ITHUF up 7.5% 
Huge RALLY starting today in Big Marijuana for 2020!
 $ANDV $APA $BSM $BPMP $BP $BPL $CPE $CNQ $CRZO $CDEV $CHK $CAM $NAB $FTK $HAL $BHI $NGS $HOS $SLB $RES $WFT $PETN $BAS $EGN $PXD $FANG $EPE $OAS $SM $ECR $GPOR $CXO $WLL $XOM $CVX pic.twitter.com/Ta8sxXT5ln",2322359952,Drugdoctor2014
62,31-12-2019 16:58,"$GME shorts already at 104% of the outstanding shares🚨🚨🚨 they still have $121mill in share buy back. Shorts going to hit 150% 😱😱😱 better cover

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $ONCY $CRON $NVCN pic.twitter.com/8eTiQjOAEB",32171776,InvincibleBull
63,31-12-2019 16:51,Wondering about risks of $XOM? The 21-day volatility is 4.12%  https://unicornbay.com/t/XOM.US?utm_medium=tweet&utm_campaign=volatility&utm_source=twitter …,2997788563,1MinuteStock
64,31-12-2019 16:50,"$GME another HOd shorts good luck when brokers want their shares back. Can’t cover 104% of an outstanding shares. Companies buy backs have you screwed 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA pic.twitter.com/kTy8ewRAIR",32171776,InvincibleBull
65,31-12-2019 16:47,Most active options on Tuesday - $NIO $AAPL $TSLA $AMD $ROKU $AMZN $BAC $FB $NVDA $FCX $ACB $SNAP $BABA $UBER $MU $CGC $MSFT $MDR $SQ $FCEL $NFLX $RAD $GILD $BA $X $DIS $GE $T $LK $TGT $MMP $C $F $XOM $RIG $COP $AMRN $TWTR $PCG $TEVA $GLNG $TLRY $TTD $SHOP $WDC $MRK $AUY $CLF pic.twitter.com/mvY5mnVb4W,2450517181,TheBurdetteLawF
66,31-12-2019 16:46,Was torn between adding to $XOM or starting a stake in $JNJ. Couldn’t resist lowering my cost basis w/ XOM. 80 shares now in my #RothIRA.,8.45645E+17,DivyPrincipal
67,31-12-2019 16:44,"$GME shorts good luck covering 104% of the outstanding shares!!!! 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA $PEP $TLRY $ONCY $NIo $CRON $PYX $NVCN pic.twitter.com/BtDZSAtQFu",32171776,InvincibleBull
68,31-12-2019 16:43,$XOM Daily with wave-volumes...I'm late to the observation but it could still provide clues.  pic.twitter.com/3Vtvl4hc01,202753337,GMattyJo
69,31-12-2019 16:43,"Searching For New Mechanics! New Follower Alert!
www.mixer.xom/subjectcarter",8.74937E+17,SubjectCarter
70,31-12-2019 16:38,"Brokers might want to call in your $GME shorts 104% of the outstanding shares short. Reminds me of $KBIO $2 to $45. Shorts set up godundme accounts 😂😂
$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA",32171776,InvincibleBull
71,31-12-2019 16:32,huge energy buyers again here and there ... keep loading $XOM $COP $BP on the dip and some $CHK,9.59071E+17,AnthonyGBiz
72,31-12-2019 16:32,"🚨🚨🚨 $GME MOTHER OF ALL SHORT SQUEEZES 104% of the outstanding shares short and we broke over the 200dma 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA $PEP $NIO $PtON $PYX $INPX pic.twitter.com/LnBcsosGPw",32171776,InvincibleBull
